,dataid,cv,training_score,tune_param,acc,auc
0,1,0,0.9997344662772172,"{'learning_rate': [0.05], 'num_iterations': [500]}",0.881104033970276,0.8813462970064743
1,1,0,1.0,"{'learning_rate': [0.05], 'num_iterations': [1000]}",0.8816348195329087,0.8818987211837706
2,1,0,1.0,"{'learning_rate': [0.05], 'num_iterations': [2000]}",0.8795116772823779,0.8799178232760323
3,1,0,1.0,"{'learning_rate': [0.1], 'num_iterations': [500]}",0.8795116772823779,0.880031224494634
4,1,0,1.0,"{'learning_rate': [0.1], 'num_iterations': [1000]}",0.881104033970276,0.8814860619628799
5,1,0,1.0,"{'learning_rate': [0.1], 'num_iterations': [2000]}",0.8784501061571125,0.8789095875258889
6,1,0,0.9211364843335104,"{'learning_rate': [0.01], 'num_iterations': [500]}",0.8455414012738853,0.845642180888307
7,1,0,0.9726500265533723,"{'learning_rate': [0.01], 'num_iterations': [1000]}",0.8609341825902336,0.8611991011479315
8,1,0,0.9970791290493892,"{'learning_rate': [0.01], 'num_iterations': [2000]}",0.8742038216560509,0.8743492306911658
9,1,0,0.9710568242166755,"{'learning_rate': [0.02], 'num_iterations': [500]}",0.8694267515923567,0.8695855153655665
10,1,0,0.9965480616038237,"{'learning_rate': [0.02], 'num_iterations': [1000]}",0.8763269639065817,0.876585830260467
11,1,0,1.0,"{'learning_rate': [0.02], 'num_iterations': [2000]}",0.8800424628450106,0.8804231060879613
12,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [-1], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
13,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [-1], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
14,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [-1], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
15,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [5], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
16,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [5], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
17,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [5], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
18,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [6], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
19,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [6], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
20,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [6], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
21,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [7], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
22,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [7], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
23,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [7], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
24,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [8], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
25,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [8], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
26,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [8], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
27,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [9], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
28,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [9], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
29,2,0,0.904320987654321,"{'learning_rate': [0.05], 'max_depth': [9], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
30,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [-1], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
31,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [-1], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
32,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [-1], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
33,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [5], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
34,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [5], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
35,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [5], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
36,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [6], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
37,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [6], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
38,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [6], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
39,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [7], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
40,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [7], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
41,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [7], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
42,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [8], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
43,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [8], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
44,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [8], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
45,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [9], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
46,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [9], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
47,2,0,0.904320987654321,"{'learning_rate': [0.1], 'max_depth': [9], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
48,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [-1], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
49,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [-1], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
50,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [-1], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
51,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [5], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
52,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [5], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
53,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [5], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
54,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [6], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
55,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [6], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
56,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [6], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
57,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [7], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
58,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [7], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
59,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [7], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
60,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [8], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
61,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [8], 'num_iterations': [1000]}",0.8703703703703703,0.8784760408483896
62,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [8], 'num_iterations': [2000]}",0.8703703703703703,0.8784760408483896
63,2,0,0.904320987654321,"{'learning_rate': [0.01], 'max_depth': [9], 'num_iterations': [500]}",0.8703703703703703,0.8784760408483896
